Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
003 Enfermedad meningocócica,Hombres,Total,De 45 a 49 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 50 a 54 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 55 a 59 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 60 a 64 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 65 a 69 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 70 a 74 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 75 a 79 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 80 a 84 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 85 a 89 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 90 a 94 años,0.0
003 Enfermedad meningocócica,Hombres,Total,De 95 años y más,0.0
003 Enfermedad meningocócica,Hombres,Municipio menor o igual a 10.000 habitantes,Todas las edades,1.0
003 Enfermedad meningocócica,Hombres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,1.0
003 Enfermedad meningocócica,Hombres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,0.0
003 Enfermedad meningocócica,Hombres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,0.0
003 Enfermedad meningocócica,Hombres,Municipio mayor de 100.000 habitantes,Todas las edades,0.0
003 Enfermedad meningocócica,Hombres,Capital,Todas las edades,1.0
003 Enfermedad meningocócica,Hombres,Extranjeros,Todas las edades,0.0
003 Enfermedad meningocócica,Mujeres,Total,Todas las edades,9.0
003 Enfermedad meningocócica,Mujeres,Total,Menores de 1 año,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 1 a 4 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 5 a 9 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 10 a 14 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 15 a 19 años,1.0
003 Enfermedad meningocócica,Mujeres,Total,De 20 a 24 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 25 a 29 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 30 a 34 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 35 a 39 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 40 a 44 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 45 a 49 años,1.0
003 Enfermedad meningocócica,Mujeres,Total,De 50 a 54 años,1.0
003 Enfermedad meningocócica,Mujeres,Total,De 55 a 59 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 60 a 64 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 65 a 69 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 70 a 74 años,1.0
003 Enfermedad meningocócica,Mujeres,Total,De 75 a 79 años,4.0
003 Enfermedad meningocócica,Mujeres,Total,De 80 a 84 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 85 a 89 años,0.0
003 Enfermedad meningocócica,Mujeres,Total,De 90 a 94 años,1.0
003 Enfermedad meningocócica,Mujeres,Total,De 95 años y más,0.0
003 Enfermedad meningocócica,Mujeres,Municipio menor o igual a 10.000 habitantes,Todas las edades,1.0
003 Enfermedad meningocócica,Mujeres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,4.0
003 Enfermedad meningocócica,Mujeres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,1.0
003 Enfermedad meningocócica,Mujeres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,0.0
003 Enfermedad meningocócica,Mujeres,Municipio mayor de 100.000 habitantes,Todas las edades,2.0
003 Enfermedad meningocócica,Mujeres,Capital,Todas las edades,1.0
003 Enfermedad meningocócica,Mujeres,Extranjeros,Todas las edades,0.0
004 Septicemia,Ambos sexos,Total,Todas las edades,1.435
004 Septicemia,Ambos sexos,Total,Menores de 1 año,2.0
004 Septicemia,Ambos sexos,Total,De 1 a 4 años,2.0
004 Septicemia,Ambos sexos,Total,De 5 a 9 años,1.0
004 Septicemia,Ambos sexos,Total,De 10 a 14 años,2.0
004 Septicemia,Ambos sexos,Total,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Total,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Total,De 25 a 29 años,1.0
004 Septicemia,Ambos sexos,Total,De 30 a 34 años,1.0
004 Septicemia,Ambos sexos,Total,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Total,De 40 a 44 años,4.0
004 Septicemia,Ambos sexos,Total,De 45 a 49 años,8.0
004 Septicemia,Ambos sexos,Total,De 50 a 54 años,18.0
004 Septicemia,Ambos sexos,Total,De 55 a 59 años,28.0
004 Septicemia,Ambos sexos,Total,De 60 a 64 años,56.0
004 Septicemia,Ambos sexos,Total,De 65 a 69 años,84.0
004 Septicemia,Ambos sexos,Total,De 70 a 74 años,81.0
004 Septicemia,Ambos sexos,Total,De 75 a 79 años,180.0
004 Septicemia,Ambos sexos,Total,De 80 a 84 años,222.0
004 Septicemia,Ambos sexos,Total,De 85 a 89 años,333.0
004 Septicemia,Ambos sexos,Total,De 90 a 94 años,292.0
004 Septicemia,Ambos sexos,Total,De 95 años y más,120.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,Todas las edades,340.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,1.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,0.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,5.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,6.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,9.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,19.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,20.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,36.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,38.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,91.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,82.0
004 Septicemia,Ambos sexos,Municipio menor o igual a 10.000 habitantes,De 95 años y más,33.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Todas las edades,142.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,1.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,0.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,2.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,2.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,5.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,8.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,10.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,18.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,26.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,34.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,30.0
004 Septicemia,Ambos sexos,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,6.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Todas las edades,239.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,1.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,1.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,1.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,0.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,1.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,0.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,1.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,3.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,4.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,10.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,17.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,18.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,30.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,34.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,54.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,47.0
004 Septicemia,Ambos sexos,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,17.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Todas las edades,125.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 45 a 49 años,0.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 50 a 54 años,2.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 55 a 59 años,4.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 60 a 64 años,4.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 65 a 69 años,8.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 70 a 74 años,5.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 75 a 79 años,15.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 80 a 84 años,28.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 85 a 89 años,26.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 90 a 94 años,22.0
004 Septicemia,Ambos sexos,Municipio de 50.001 a 100.000 habitantes,De 95 años y más,11.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,Todas las edades,137.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,Menores de 1 año,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 1 a 4 años,2.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 5 a 9 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 10 a 14 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 25 a 29 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 30 a 34 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 40 a 44 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 45 a 49 años,3.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 50 a 54 años,0.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 55 a 59 años,4.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 60 a 64 años,6.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 65 a 69 años,7.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 70 a 74 años,6.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 75 a 79 años,23.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 80 a 84 años,28.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 85 a 89 años,26.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 90 a 94 años,23.0
004 Septicemia,Ambos sexos,Municipio mayor de 100.000 habitantes,De 95 años y más,9.0
004 Septicemia,Ambos sexos,Capital,Todas las edades,444.0
004 Septicemia,Ambos sexos,Capital,Menores de 1 año,1.0
004 Septicemia,Ambos sexos,Capital,De 1 a 4 años,0.0
004 Septicemia,Ambos sexos,Capital,De 5 a 9 años,0.0
004 Septicemia,Ambos sexos,Capital,De 10 a 14 años,1.0
004 Septicemia,Ambos sexos,Capital,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Capital,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Capital,De 25 a 29 años,1.0
004 Septicemia,Ambos sexos,Capital,De 30 a 34 años,0.0
004 Septicemia,Ambos sexos,Capital,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Capital,De 40 a 44 años,2.0
004 Septicemia,Ambos sexos,Capital,De 45 a 49 años,4.0
004 Septicemia,Ambos sexos,Capital,De 50 a 54 años,6.0
004 Septicemia,Ambos sexos,Capital,De 55 a 59 años,7.0
004 Septicemia,Ambos sexos,Capital,De 60 a 64 años,19.0
004 Septicemia,Ambos sexos,Capital,De 65 a 69 años,25.0
004 Septicemia,Ambos sexos,Capital,De 70 a 74 años,20.0
004 Septicemia,Ambos sexos,Capital,De 75 a 79 años,57.0
004 Septicemia,Ambos sexos,Capital,De 80 a 84 años,67.0
004 Septicemia,Ambos sexos,Capital,De 85 a 89 años,102.0
004 Septicemia,Ambos sexos,Capital,De 90 a 94 años,88.0
004 Septicemia,Ambos sexos,Capital,De 95 años y más,44.0
004 Septicemia,Ambos sexos,Extranjeros,Todas las edades,8.0
004 Septicemia,Ambos sexos,Extranjeros,Menores de 1 año,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 1 a 4 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 5 a 9 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 10 a 14 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 15 a 19 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 20 a 24 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 25 a 29 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 30 a 34 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 35 a 39 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 40 a 44 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 45 a 49 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 50 a 54 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 55 a 59 años,1.0
004 Septicemia,Ambos sexos,Extranjeros,De 60 a 64 años,3.0
004 Septicemia,Ambos sexos,Extranjeros,De 65 a 69 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 70 a 74 años,2.0
004 Septicemia,Ambos sexos,Extranjeros,De 75 a 79 años,1.0
004 Septicemia,Ambos sexos,Extranjeros,De 80 a 84 años,1.0
004 Septicemia,Ambos sexos,Extranjeros,De 85 a 89 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 90 a 94 años,0.0
004 Septicemia,Ambos sexos,Extranjeros,De 95 años y más,0.0
004 Septicemia,Hombres,Total,Todas las edades,684.0
004 Septicemia,Hombres,Total,Menores de 1 año,2.0
004 Septicemia,Hombres,Total,De 1 a 4 años,1.0
004 Septicemia,Hombres,Total,De 5 a 9 años,1.0
004 Septicemia,Hombres,Total,De 10 a 14 años,1.0
004 Septicemia,Hombres,Total,De 15 a 19 años,0.0
004 Septicemia,Hombres,Total,De 20 a 24 años,0.0
004 Septicemia,Hombres,Total,De 25 a 29 años,1.0
004 Septicemia,Hombres,Total,De 30 a 34 años,0.0
004 Septicemia,Hombres,Total,De 35 a 39 años,0.0
004 Septicemia,Hombres,Total,De 40 a 44 años,3.0
004 Septicemia,Hombres,Total,De 45 a 49 años,6.0
004 Septicemia,Hombres,Total,De 50 a 54 años,11.0
004 Septicemia,Hombres,Total,De 55 a 59 años,18.0
004 Septicemia,Hombres,Total,De 60 a 64 años,33.0
004 Septicemia,Hombres,Total,De 65 a 69 años,52.0
004 Septicemia,Hombres,Total,De 70 a 74 años,52.0
004 Septicemia,Hombres,Total,De 75 a 79 años,108.0
004 Septicemia,Hombres,Total,De 80 a 84 años,113.0
004 Septicemia,Hombres,Total,De 85 a 89 años,136.0
004 Septicemia,Hombres,Total,De 90 a 94 años,112.0
004 Septicemia,Hombres,Total,De 95 años y más,34.0
004 Septicemia,Hombres,Municipio menor o igual a 10.000 habitantes,Todas las edades,176.0
004 Septicemia,Hombres,Municipio de 10.001 a  20.000 habitantes,Todas las edades,59.0
004 Septicemia,Hombres,Municipio de 20.001 a  50.000 habitantes,Todas las edades,117.0
004 Septicemia,Hombres,Municipio de 50.001 a 100.000 habitantes,Todas las edades,58.0
004 Septicemia,Hombres,Municipio mayor de 100.000 habitantes,Todas las edades,64.0
004 Septicemia,Hombres,Capital,Todas las edades,205.0
004 Septicemia,Hombres,Extranjeros,Todas las edades,5.0
004 Septicemia,Mujeres,Total,Todas las edades,751.0
004 Septicemia,Mujeres,Total,Menores de 1 año,0.0
004 Septicemia,Mujeres,Total,De 1 a 4 años,1.0
004 Septicemia,Mujeres,Total,De 5 a 9 años,0.0
004 Septicemia,Mujeres,Total,De 10 a 14 años,1.0
004 Septicemia,Mujeres,Total,De 15 a 19 años,0.0
004 Septicemia,Mujeres,Total,De 20 a 24 años,0.0
004 Septicemia,Mujeres,Total,De 25 a 29 años,0.0
004 Septicemia,Mujeres,Total,De 30 a 34 años,1.0
004 Septicemia,Mujeres,Total,De 35 a 39 años,0.0
004 Septicemia,Mujeres,Total,De 40 a 44 años,1.0
004 Septicemia,Mujeres,Total,De 45 a 49 años,2.0
004 Septicemia,Mujeres,Total,De 50 a 54 años,7.0
004 Septicemia,Mujeres,Total,De 55 a 59 años,10.0
004 Septicemia,Mujeres,Total,De 60 a 64 años,23.0
004 Septicemia,Mujeres,Total,De 65 a 69 años,32.0
004 Septicemia,Mujeres,Total,De 70 a 74 años,29.0
004 Septicemia,Mujeres,Total,De 75 a 79 años,72.0
004 Septicemia,Mujeres,Total,De 80 a 84 años,109.0
004 Septicemia,Mujeres,Total,De 85 a 89 años,197.0
