Causas (lista reducida),Sexo,Tamaño de municipio y capital de residencia,Edad,Total
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Hombres,Extranjeros,De 80 a 84 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Hombres,Extranjeros,De 85 a 89 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Hombres,Extranjeros,De 90 a 94 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Hombres,Extranjeros,De 95 años y más,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,Menores de 1 año,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 1 a 4 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 5 a 9 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 10 a 14 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 15 a 19 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 20 a 24 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 25 a 29 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 30 a 34 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 35 a 39 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 40 a 44 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 45 a 49 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 50 a 54 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 55 a 59 años,2
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 60 a 64 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 65 a 69 años,2
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 70 a 74 años,6
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 75 a 79 años,12
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 80 a 84 años,18
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 85 a 89 años,37
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 90 a 94 años,58
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio menor o igual a 10.000 habitantes,De 95 años y más,37
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,Menores de 1 año,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 1 a 4 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 5 a 9 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 10 a 14 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 15 a 19 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 20 a 24 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 25 a 29 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 30 a 34 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 35 a 39 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 40 a 44 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 45 a 49 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 50 a 54 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 55 a 59 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 60 a 64 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 65 a 69 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 70 a 74 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 75 a 79 años,5
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 80 a 84 años,3
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 85 a 89 años,11
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 90 a 94 años,11
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 10.001 a  20.000 habitantes,De 95 años y más,11
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,Menores de 1 año,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 1 a 4 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 5 a 9 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 10 a 14 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 15 a 19 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 20 a 24 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 25 a 29 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 30 a 34 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 35 a 39 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 40 a 44 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 45 a 49 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 50 a 54 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 55 a 59 años,4
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 60 a 64 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 65 a 69 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 70 a 74 años,1
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 75 a 79 años,15
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 80 a 84 años,10
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 85 a 89 años,22
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 90 a 94 años,21
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 20.001 a  50.000 habitantes,De 95 años y más,17
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,Menores de 1 año,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 1 a 4 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 5 a 9 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 10 a 14 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 15 a 19 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 20 a 24 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 25 a 29 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 30 a 34 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 35 a 39 años,0
"042-043 III.Enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Mujeres,Municipio de 50.001 a 100.000 habitantes,De 40 a 44 años,1
